account_id,trial_end_date,trial_observed,converted,plan,seats,billing_cycle,mrr,exp2_eligible,exp2_variant,trial_period_task_count
870,2025-03-05,True,0.0,free,,,0.0,True,control,7
871,2025-03-05,True,1.0,team,26.0,monthly,754.0,True,control,9
872,2025-03-05,True,0.0,free,,,0.0,True,treatment,6
873,2025-03-05,True,1.0,team,6.0,annual,144.42,True,treatment,0
874,2025-03-05,True,1.0,pro,2.0,monthly,24.0,True,treatment,6
875,2025-03-06,True,1.0,team,5.0,annual,120.35,True,treatment,13
876,2025-03-06,True,0.0,free,,,0.0,True,control,6
877,2025-03-06,True,1.0,pro,7.0,annual,69.72,True,control,7
878,2025-03-06,True,0.0,free,,,0.0,True,treatment,1
879,2025-03-07,True,0.0,free,,,0.0,True,control,4
880,2025-03-07,True,1.0,pro,11.0,annual,109.56,True,control,10
881,2025-03-08,True,0.0,free,,,0.0,True,control,4
882,2025-03-08,True,1.0,pro,3.0,annual,29.88,True,control,7
883,2025-03-09,True,0.0,free,,,0.0,True,treatment,3
884,2025-03-09,True,0.0,free,,,0.0,True,treatment,21
885,2025-03-10,True,0.0,free,,,0.0,True,control,9
886,2025-03-10,True,0.0,free,,,0.0,True,control,1
887,2025-03-10,True,0.0,free,,,0.0,True,treatment,8
888,2025-03-10,True,1.0,team,20.0,monthly,580.0,True,treatment,2
889,2025-03-11,True,0.0,free,,,0.0,True,treatment,4
890,2025-03-11,True,0.0,free,,,0.0,True,control,5
891,2025-03-11,True,0.0,free,,,0.0,True,treatment,3
892,2025-03-11,True,0.0,free,,,0.0,True,treatment,5
893,2025-03-12,True,0.0,free,,,0.0,True,treatment,2
894,2025-03-13,True,0.0,free,,,0.0,True,control,6
895,2025-03-14,True,0.0,free,,,0.0,True,treatment,12
896,2025-03-14,True,1.0,pro,3.0,monthly,36.0,True,treatment,4
897,2025-03-14,True,0.0,free,,,0.0,True,control,7
898,2025-03-14,True,0.0,free,,,0.0,True,treatment,5
899,2025-03-15,True,0.0,free,,,0.0,True,control,18
900,2025-03-15,True,0.0,free,,,0.0,True,control,3
901,2025-03-15,True,0.0,free,,,0.0,True,control,8
902,2025-03-16,True,0.0,free,,,0.0,True,treatment,15
903,2025-03-17,True,0.0,free,,,0.0,True,treatment,6
904,2025-03-17,True,0.0,free,,,0.0,True,treatment,9
905,2025-03-17,True,0.0,free,,,0.0,True,control,7
906,2025-03-17,True,0.0,free,,,0.0,True,control,0
907,2025-03-17,True,0.0,free,,,0.0,True,control,3
908,2025-03-17,True,0.0,free,,,0.0,True,control,7
909,2025-03-18,True,0.0,free,,,0.0,True,control,5
910,2025-03-18,True,0.0,free,,,0.0,True,control,16
911,2025-03-18,True,0.0,free,,,0.0,True,control,8
912,2025-03-18,True,0.0,free,,,0.0,True,treatment,5
913,2025-03-19,True,0.0,free,,,0.0,True,control,4
914,2025-03-19,True,0.0,free,,,0.0,True,control,5
915,2025-03-19,True,0.0,free,,,0.0,True,control,4
916,2025-03-19,True,0.0,free,,,0.0,True,treatment,8
917,2025-03-19,True,0.0,free,,,0.0,True,control,7
918,2025-03-19,True,1.0,pro,2.0,annual,19.92,True,treatment,8
919,2025-03-20,True,1.0,pro,4.0,annual,39.84,True,treatment,9
920,2025-03-20,True,1.0,pro,1.0,monthly,12.0,True,control,8
921,2025-03-20,True,0.0,free,,,0.0,True,treatment,5
922,2025-03-20,True,0.0,free,,,0.0,True,control,6
923,2025-03-21,True,0.0,free,,,0.0,True,treatment,4
924,2025-03-21,True,0.0,free,,,0.0,True,control,5
925,2025-03-22,True,1.0,pro,2.0,monthly,24.0,True,control,13
926,2025-03-22,True,0.0,free,,,0.0,True,treatment,6
927,2025-03-24,True,1.0,team,10.0,monthly,290.0,True,treatment,3
928,2025-03-24,True,0.0,free,,,0.0,True,control,4
929,2025-03-24,True,0.0,free,,,0.0,True,treatment,5
930,2025-03-25,True,0.0,free,,,0.0,True,treatment,9
931,2025-03-25,True,0.0,free,,,0.0,True,control,10
932,2025-03-25,True,1.0,pro,24.0,monthly,288.0,True,control,5
933,2025-03-26,True,0.0,free,,,0.0,True,treatment,1
934,2025-03-26,True,1.0,team,21.0,annual,505.47,True,control,8
935,2025-03-27,True,0.0,free,,,0.0,True,control,4
936,2025-03-27,True,0.0,free,,,0.0,True,control,3
937,2025-03-27,True,0.0,free,,,0.0,True,control,12
938,2025-03-27,True,0.0,free,,,0.0,True,treatment,19
939,2025-03-28,True,0.0,free,,,0.0,True,treatment,12
940,2025-03-28,True,0.0,free,,,0.0,True,control,11
941,2025-03-28,True,0.0,free,,,0.0,True,treatment,6
942,2025-03-28,True,0.0,free,,,0.0,True,treatment,8
943,2025-03-28,True,0.0,free,,,0.0,True,control,7
944,2025-03-29,True,0.0,free,,,0.0,True,treatment,7
945,2025-03-29,True,0.0,free,,,0.0,True,treatment,5
946,2025-03-29,True,0.0,free,,,0.0,True,treatment,13
947,2025-03-30,True,1.0,pro,6.0,monthly,72.0,True,treatment,7
948,2025-03-30,True,0.0,free,,,0.0,True,control,9
949,2025-03-30,True,0.0,free,,,0.0,True,treatment,3
950,2025-03-31,True,0.0,free,,,0.0,True,treatment,12
951,2025-03-31,True,0.0,free,,,0.0,True,treatment,6
952,2025-03-31,True,0.0,free,,,0.0,True,treatment,2
953,2025-04-01,True,1.0,pro,2.0,monthly,24.0,True,control,10
954,2025-04-01,True,0.0,free,,,0.0,True,treatment,12
955,2025-04-01,True,1.0,pro,1.0,annual,9.96,True,control,17
956,2025-04-01,True,0.0,free,,,0.0,True,control,9
957,2025-04-01,True,1.0,pro,7.0,monthly,84.0,True,control,6
958,2025-04-02,True,0.0,free,,,0.0,True,control,4
959,2025-04-02,True,0.0,free,,,0.0,True,control,7
960,2025-04-02,True,0.0,free,,,0.0,True,control,4
961,2025-04-03,True,0.0,free,,,0.0,True,control,6
962,2025-04-03,True,0.0,free,,,0.0,True,treatment,12
963,2025-04-03,True,0.0,free,,,0.0,True,control,12
964,2025-04-04,True,0.0,free,,,0.0,True,control,13
965,2025-04-04,True,0.0,free,,,0.0,True,control,7
966,2025-04-04,True,0.0,free,,,0.0,True,treatment,13
967,2025-04-04,True,0.0,free,,,0.0,True,control,7
968,2025-04-04,True,1.0,team,2.0,annual,48.14,True,control,11
969,2025-04-04,True,1.0,pro,5.0,monthly,60.0,True,control,8
970,2025-04-04,True,1.0,team,10.0,monthly,290.0,True,treatment,3
971,2025-04-04,True,0.0,free,,,0.0,True,control,8
972,2025-04-05,True,0.0,free,,,0.0,True,treatment,7
973,2025-04-05,True,0.0,free,,,0.0,True,treatment,6
974,2025-04-05,True,0.0,free,,,0.0,True,control,6
975,2025-04-05,True,0.0,free,,,0.0,True,treatment,14
976,2025-04-06,True,0.0,free,,,0.0,True,treatment,13
977,2025-04-06,True,0.0,free,,,0.0,True,control,4
978,2025-04-07,True,0.0,free,,,0.0,True,control,3
979,2025-04-07,True,0.0,free,,,0.0,True,control,3
980,2025-04-08,True,0.0,free,,,0.0,True,treatment,7
981,2025-04-08,True,1.0,pro,6.0,monthly,72.0,True,treatment,7
982,2025-04-08,True,1.0,pro,9.0,monthly,108.0,True,control,4
983,2025-04-08,True,0.0,free,,,0.0,True,treatment,9
984,2025-04-09,True,0.0,free,,,0.0,True,control,6
985,2025-04-09,True,0.0,free,,,0.0,True,control,7
986,2025-04-09,True,0.0,free,,,0.0,True,treatment,8
987,2025-04-10,True,0.0,free,,,0.0,True,treatment,2
988,2025-04-10,True,1.0,pro,2.0,monthly,24.0,True,control,6
989,2025-04-10,True,0.0,free,,,0.0,True,control,4
990,2025-04-10,True,0.0,free,,,0.0,True,control,7
991,2025-04-11,True,1.0,pro,7.0,monthly,84.0,True,treatment,11
992,2025-04-12,True,0.0,free,,,0.0,True,control,11
993,2025-04-13,True,0.0,free,,,0.0,True,treatment,6
994,2025-04-13,True,0.0,free,,,0.0,True,control,4
995,2025-04-13,True,0.0,free,,,0.0,True,treatment,11
996,2025-04-14,True,0.0,free,,,0.0,True,control,12
997,2025-04-14,True,1.0,pro,3.0,annual,29.88,True,control,7
998,2025-04-14,True,0.0,free,,,0.0,True,control,4
999,2025-04-14,True,0.0,free,,,0.0,True,control,7
1000,2025-04-14,True,0.0,free,,,0.0,True,treatment,9
1001,2025-04-15,True,0.0,free,,,0.0,True,control,2
1002,2025-04-15,True,1.0,team,1.0,monthly,29.0,True,control,2
1003,2025-04-15,True,0.0,free,,,0.0,True,treatment,3
1004,2025-04-15,True,0.0,free,,,0.0,True,control,13
1005,2025-04-15,True,1.0,team,4.0,annual,96.28,True,control,15
1006,2025-04-16,True,0.0,free,,,0.0,True,treatment,2
1007,2025-04-16,True,1.0,team,11.0,monthly,319.0,True,control,4
1008,2025-04-16,True,1.0,pro,4.0,monthly,48.0,True,treatment,8
1009,2025-04-16,True,1.0,pro,2.0,annual,19.92,True,control,7
1010,2025-04-17,True,1.0,pro,2.0,monthly,24.0,True,treatment,1
1011,2025-04-17,True,1.0,pro,2.0,annual,19.92,True,treatment,9
1012,2025-04-17,True,1.0,pro,5.0,monthly,60.0,True,control,4
1013,2025-04-17,True,0.0,free,,,0.0,True,control,5
1014,2025-04-18,True,1.0,team,23.0,monthly,667.0,True,control,8
1015,2025-04-18,True,0.0,free,,,0.0,True,treatment,5
1016,2025-04-18,True,0.0,free,,,0.0,True,treatment,12
1017,2025-04-19,True,0.0,free,,,0.0,True,control,5
1018,2025-04-19,True,0.0,free,,,0.0,True,treatment,2
1019,2025-04-19,True,0.0,free,,,0.0,True,treatment,4
1020,2025-04-20,True,1.0,team,7.0,monthly,203.0,True,control,8
1021,2025-04-21,True,1.0,pro,1.0,monthly,12.0,True,treatment,8
1022,2025-04-21,True,0.0,free,,,0.0,True,control,6
1023,2025-04-21,True,0.0,free,,,0.0,True,control,9
1024,2025-04-22,True,0.0,free,,,0.0,True,treatment,4
1025,2025-04-22,True,0.0,free,,,0.0,True,control,12
1026,2025-04-22,True,0.0,free,,,0.0,True,control,11
1027,2025-04-22,True,0.0,free,,,0.0,True,control,6
1028,2025-04-23,True,0.0,free,,,0.0,True,treatment,8
1029,2025-04-23,True,1.0,pro,6.0,annual,59.76,True,control,5
1030,2025-04-23,True,0.0,free,,,0.0,True,treatment,3
1031,2025-04-23,True,0.0,free,,,0.0,True,treatment,5
1032,2025-04-23,True,0.0,free,,,0.0,True,treatment,17
1033,2025-04-23,True,0.0,free,,,0.0,True,control,8
1034,2025-04-23,True,0.0,free,,,0.0,True,control,17
1035,2025-04-24,True,0.0,free,,,0.0,True,treatment,5
1036,2025-04-24,True,1.0,pro,2.0,annual,19.92,True,treatment,5
1037,2025-04-24,True,0.0,free,,,0.0,True,treatment,1
1038,2025-04-24,True,1.0,pro,4.0,monthly,48.0,True,control,5
1039,2025-04-24,True,0.0,free,,,0.0,True,treatment,4
1040,2025-04-24,True,0.0,free,,,0.0,True,treatment,8
1041,2025-04-24,True,0.0,free,,,0.0,True,control,6
1042,2025-04-25,True,0.0,free,,,0.0,True,control,10
1043,2025-04-25,True,1.0,pro,3.0,annual,29.88,True,treatment,8
1044,2025-04-25,True,0.0,free,,,0.0,True,control,14
1045,2025-04-26,True,0.0,free,,,0.0,True,treatment,5
1046,2025-04-27,True,0.0,free,,,0.0,True,control,9
1047,2025-04-27,True,0.0,free,,,0.0,True,treatment,8
1048,2025-04-27,True,0.0,free,,,0.0,True,control,4
1049,2025-04-28,True,0.0,free,,,0.0,True,control,6
1050,2025-04-28,True,1.0,team,2.0,monthly,58.0,True,control,2
1051,2025-04-28,True,0.0,free,,,0.0,True,control,5
1052,2025-04-29,True,1.0,pro,5.0,annual,49.8,True,treatment,12
1053,2025-04-29,True,0.0,free,,,0.0,True,treatment,7
1054,2025-04-29,True,1.0,pro,26.0,monthly,312.0,True,treatment,10
1055,2025-04-29,True,0.0,free,,,0.0,True,control,7
1056,2025-04-29,True,1.0,team,14.0,annual,336.98,True,control,12
1057,2025-04-30,True,0.0,free,,,0.0,True,control,1
1058,2025-04-30,True,0.0,free,,,0.0,True,control,3
1059,2025-05-01,True,1.0,pro,7.0,monthly,84.0,True,control,7
1060,2025-05-01,True,0.0,free,,,0.0,True,treatment,4
1061,2025-05-02,True,1.0,pro,19.0,annual,189.24,True,control,14
1062,2025-05-02,True,0.0,free,,,0.0,True,control,2
1063,2025-05-02,True,0.0,free,,,0.0,True,control,7
1064,2025-05-03,True,1.0,pro,1.0,monthly,12.0,True,control,8
1065,2025-05-03,True,0.0,free,,,0.0,True,treatment,7
1066,2025-05-03,True,0.0,free,,,0.0,True,treatment,3
1067,2025-05-03,True,0.0,free,,,0.0,True,treatment,3
1068,2025-05-04,True,0.0,free,,,0.0,True,control,14
1069,2025-05-05,True,0.0,free,,,0.0,True,treatment,1
1070,2025-05-05,True,0.0,free,,,0.0,True,treatment,8
1071,2025-05-05,True,0.0,free,,,0.0,True,treatment,17
1072,2025-05-05,True,0.0,free,,,0.0,True,control,9
1073,2025-05-06,True,0.0,free,,,0.0,True,treatment,5
1074,2025-05-06,True,0.0,free,,,0.0,True,control,9
1075,2025-05-07,True,0.0,free,,,0.0,True,treatment,2
1076,2025-05-07,True,0.0,free,,,0.0,True,treatment,8
1077,2025-05-07,True,0.0,free,,,0.0,True,control,8
1078,2025-05-08,True,1.0,team,9.0,monthly,261.0,True,control,7
1079,2025-05-08,True,0.0,free,,,0.0,True,control,15
1080,2025-05-08,True,0.0,free,,,0.0,True,treatment,6
1081,2025-05-08,True,1.0,team,6.0,monthly,174.0,True,treatment,7
1082,2025-05-08,True,0.0,free,,,0.0,True,control,4
1083,2025-05-08,True,1.0,pro,10.0,annual,99.6,True,control,11
1084,2025-05-08,True,0.0,free,,,0.0,True,control,3
1085,2025-05-08,True,0.0,free,,,0.0,True,control,8
1086,2025-05-08,True,0.0,free,,,0.0,True,treatment,5
1087,2025-05-08,True,0.0,free,,,0.0,True,control,4
1088,2025-05-10,True,0.0,free,,,0.0,True,control,7
1089,2025-05-10,True,0.0,free,,,0.0,True,control,2
1090,2025-05-11,True,1.0,pro,10.0,monthly,120.0,True,control,5
1091,2025-05-11,True,0.0,free,,,0.0,True,control,6
1092,2025-05-11,True,0.0,free,,,0.0,True,control,9
1093,2025-05-12,True,0.0,free,,,0.0,True,control,6
1094,2025-05-12,True,0.0,free,,,0.0,True,treatment,3
1095,2025-05-12,True,1.0,team,4.0,monthly,116.0,True,treatment,7
1096,2025-05-12,True,0.0,free,,,0.0,True,treatment,10
1097,2025-05-12,True,0.0,free,,,0.0,True,control,6
1098,2025-05-12,True,0.0,free,,,0.0,True,treatment,6
1099,2025-05-12,True,0.0,free,,,0.0,True,control,1
1100,2025-05-13,True,0.0,free,,,0.0,True,treatment,7
1101,2025-05-13,True,0.0,free,,,0.0,True,control,6
1102,2025-05-13,True,0.0,free,,,0.0,True,control,12
1103,2025-05-13,True,0.0,free,,,0.0,True,control,5
1104,2025-05-13,True,0.0,free,,,0.0,True,control,7
1105,2025-05-14,True,1.0,pro,20.0,monthly,240.0,True,treatment,6
1106,2025-05-14,True,1.0,pro,4.0,annual,39.84,True,treatment,7
1107,2025-05-15,True,1.0,pro,9.0,annual,89.64,True,control,15
1108,2025-05-15,True,1.0,pro,3.0,monthly,36.0,True,treatment,10
1109,2025-05-15,True,0.0,free,,,0.0,True,treatment,6
1110,2025-05-15,True,0.0,free,,,0.0,True,treatment,8
1111,2025-05-15,True,0.0,free,,,0.0,True,treatment,9
1112,2025-05-16,True,0.0,free,,,0.0,True,treatment,7
1113,2025-05-16,True,0.0,free,,,0.0,True,control,4
1114,2025-05-16,True,1.0,pro,4.0,monthly,48.0,True,control,6
1115,2025-05-16,True,1.0,pro,1.0,annual,9.96,True,control,5
1116,2025-05-17,True,1.0,team,4.0,monthly,116.0,True,treatment,3
1117,2025-05-17,True,1.0,pro,7.0,monthly,84.0,True,treatment,6
1118,2025-05-18,True,0.0,free,,,0.0,True,treatment,15
1119,2025-05-18,True,0.0,free,,,0.0,True,control,6
1120,2025-05-19,True,1.0,pro,1.0,monthly,12.0,True,treatment,5
1121,2025-05-19,True,0.0,free,,,0.0,True,treatment,8
1122,2025-05-19,True,1.0,pro,10.0,monthly,120.0,True,treatment,7
1123,2025-05-19,True,0.0,free,,,0.0,True,control,11
1124,2025-05-19,True,1.0,team,9.0,monthly,261.0,True,control,4
1125,2025-05-20,True,0.0,free,,,0.0,True,treatment,3
1126,2025-05-21,True,0.0,free,,,0.0,True,treatment,2
1127,2025-05-21,True,0.0,free,,,0.0,True,treatment,18
1128,2025-05-21,True,0.0,free,,,0.0,True,treatment,6
1129,2025-05-22,True,0.0,free,,,0.0,True,treatment,5
1130,2025-05-22,True,0.0,free,,,0.0,True,treatment,7
1131,2025-05-22,True,0.0,free,,,0.0,True,treatment,13
1132,2025-05-23,True,0.0,free,,,0.0,True,control,7
1133,2025-05-23,True,0.0,free,,,0.0,True,treatment,6
1134,2025-05-23,True,0.0,free,,,0.0,True,treatment,3
1135,2025-05-24,True,0.0,free,,,0.0,True,control,5
1136,2025-05-24,True,0.0,free,,,0.0,True,control,6
1137,2025-05-24,True,0.0,free,,,0.0,True,control,7
1138,2025-05-25,True,0.0,free,,,0.0,True,control,7
1139,2025-05-25,True,0.0,free,,,0.0,True,treatment,11
1140,2025-05-25,True,0.0,free,,,0.0,True,control,9
1141,2025-05-26,True,0.0,free,,,0.0,True,treatment,15
1142,2025-05-26,True,0.0,free,,,0.0,True,treatment,5
1143,2025-05-26,True,0.0,free,,,0.0,True,control,5
1144,2025-05-26,True,0.0,free,,,0.0,True,treatment,5
1145,2025-05-27,True,1.0,pro,2.0,monthly,24.0,True,control,1
1146,2025-05-27,True,0.0,free,,,0.0,True,control,6
1147,2025-05-28,True,0.0,free,,,0.0,True,treatment,1
1148,2025-05-28,True,0.0,free,,,0.0,True,control,5
1149,2025-05-28,True,0.0,free,,,0.0,True,control,4
1150,2025-05-28,True,0.0,free,,,0.0,True,treatment,7
1151,2025-05-28,True,1.0,pro,2.0,monthly,24.0,True,control,9
1152,2025-05-28,True,0.0,free,,,0.0,True,treatment,14
1153,2025-05-29,True,1.0,pro,1.0,annual,9.96,True,treatment,5
1154,2025-05-29,True,0.0,free,,,0.0,True,control,5
1155,2025-05-29,True,0.0,free,,,0.0,True,control,12
1156,2025-05-30,True,1.0,pro,2.0,monthly,24.0,True,control,11
1157,2025-05-30,True,1.0,pro,5.0,monthly,60.0,True,control,8
1158,2025-05-30,True,0.0,free,,,0.0,True,control,9
1159,2025-05-31,True,0.0,free,,,0.0,True,control,6
1160,2025-06-01,True,1.0,pro,1.0,monthly,12.0,True,control,1
1161,2025-06-01,True,1.0,pro,4.0,monthly,48.0,True,treatment,7
1162,2025-06-01,True,0.0,free,,,0.0,True,control,2
1163,2025-06-02,True,0.0,free,,,0.0,True,control,11
1164,2025-06-02,True,0.0,free,,,0.0,True,control,12
1165,2025-06-03,True,1.0,pro,2.0,monthly,24.0,True,treatment,11
1166,2025-06-03,True,0.0,free,,,0.0,True,treatment,8
1167,2025-06-03,True,1.0,pro,1.0,annual,9.96,True,treatment,7
1168,2025-06-03,True,0.0,free,,,0.0,True,control,1
1169,2025-06-04,True,0.0,free,,,0.0,True,control,14
1170,2025-06-04,True,0.0,free,,,0.0,True,treatment,7
1171,2025-06-04,True,0.0,free,,,0.0,True,control,1
1172,2025-06-04,True,1.0,team,26.0,monthly,754.0,True,treatment,16
1173,2025-06-04,True,1.0,pro,10.0,monthly,120.0,True,control,6
1174,2025-06-04,True,0.0,free,,,0.0,True,treatment,7
1175,2025-06-04,True,0.0,free,,,0.0,True,control,4
1176,2025-06-04,True,0.0,free,,,0.0,True,treatment,1
1177,2025-06-04,True,0.0,free,,,0.0,True,treatment,14
1178,2025-06-05,True,0.0,free,,,0.0,True,control,4
1179,2025-06-05,True,0.0,free,,,0.0,True,treatment,3
1180,2025-06-06,True,0.0,free,,,0.0,True,treatment,9
1181,2025-06-06,True,0.0,free,,,0.0,True,treatment,6
1182,2025-06-06,True,1.0,pro,1.0,annual,9.96,True,treatment,2
1183,2025-06-06,True,0.0,free,,,0.0,True,treatment,5
1184,2025-06-06,True,0.0,free,,,0.0,True,treatment,7
1185,2025-06-06,True,0.0,free,,,0.0,True,treatment,7
1186,2025-06-07,True,0.0,free,,,0.0,True,treatment,6
1187,2025-06-07,True,0.0,free,,,0.0,True,treatment,1
1188,2025-06-08,True,0.0,free,,,0.0,True,control,3
1189,2025-06-08,True,0.0,free,,,0.0,True,control,9
1190,2025-06-08,True,0.0,free,,,0.0,True,treatment,0
1191,2025-06-08,True,0.0,free,,,0.0,True,control,7
1192,2025-06-08,True,1.0,pro,4.0,monthly,48.0,True,control,22
1193,2025-06-08,True,0.0,free,,,0.0,True,control,7
1194,2025-06-09,True,0.0,free,,,0.0,True,control,1
1195,2025-06-09,True,1.0,team,5.0,monthly,145.0,True,control,5
1196,2025-06-09,True,0.0,free,,,0.0,True,control,7
1197,2025-06-10,True,0.0,free,,,0.0,True,control,2
1198,2025-06-10,True,1.0,team,12.0,monthly,348.0,True,control,5
1199,2025-06-10,True,0.0,free,,,0.0,True,control,8
1200,2025-06-10,True,0.0,free,,,0.0,True,control,6
1201,2025-06-10,True,1.0,pro,8.0,annual,79.68,True,control,10
1202,2025-06-10,True,0.0,free,,,0.0,True,control,3
1203,2025-06-10,True,1.0,team,9.0,monthly,261.0,True,treatment,4
1204,2025-06-11,True,0.0,free,,,0.0,True,control,7
1205,2025-06-11,True,1.0,pro,4.0,annual,39.84,True,treatment,6
1206,2025-06-11,True,0.0,free,,,0.0,True,treatment,3
1207,2025-06-11,True,0.0,free,,,0.0,True,treatment,6
1208,2025-06-12,True,1.0,pro,3.0,annual,29.88,True,treatment,7
1209,2025-06-12,True,0.0,free,,,0.0,True,treatment,4
1210,2025-06-12,True,0.0,free,,,0.0,True,control,14
1211,2025-06-12,True,0.0,free,,,0.0,True,control,2
1212,2025-06-13,True,0.0,free,,,0.0,True,control,16
1213,2025-06-13,True,0.0,free,,,0.0,True,treatment,8
1214,2025-06-14,True,0.0,free,,,0.0,True,treatment,8
1215,2025-06-14,True,0.0,free,,,0.0,True,control,7
1216,2025-06-15,True,0.0,free,,,0.0,True,treatment,3
1217,2025-06-15,True,1.0,pro,9.0,annual,89.64,True,control,13
1218,2025-06-15,True,0.0,free,,,0.0,True,control,7
1219,2025-06-16,True,0.0,free,,,0.0,True,treatment,14
1220,2025-06-16,True,1.0,pro,22.0,monthly,264.0,True,control,7
1221,2025-06-16,True,0.0,free,,,0.0,True,control,2
1222,2025-06-16,True,0.0,free,,,0.0,True,control,6
1223,2025-06-16,True,0.0,free,,,0.0,True,treatment,4
1224,2025-06-17,True,0.0,free,,,0.0,True,control,10
1225,2025-06-17,True,0.0,free,,,0.0,True,treatment,8
1226,2025-06-18,True,1.0,pro,10.0,monthly,120.0,True,control,5
1227,2025-06-18,True,0.0,free,,,0.0,True,control,6
1228,2025-06-18,True,0.0,free,,,0.0,True,treatment,1
1229,2025-06-18,True,0.0,free,,,0.0,True,treatment,3
1230,2025-06-18,True,0.0,free,,,0.0,True,treatment,5
1231,2025-06-18,True,0.0,free,,,0.0,True,control,15
1232,2025-06-19,True,0.0,free,,,0.0,True,control,7
1233,2025-06-19,True,0.0,free,,,0.0,True,control,4
1234,2025-06-19,True,0.0,free,,,0.0,True,treatment,0
1235,2025-06-19,True,1.0,pro,2.0,monthly,24.0,True,treatment,7
1236,2025-06-19,True,1.0,pro,13.0,monthly,156.0,True,treatment,4
1237,2025-06-19,True,0.0,free,,,0.0,True,control,4
1238,2025-06-20,True,0.0,free,,,0.0,True,control,2
1239,2025-06-20,True,0.0,free,,,0.0,True,treatment,6
1240,2025-06-20,True,0.0,free,,,0.0,True,treatment,7
1241,2025-06-23,True,0.0,free,,,0.0,True,control,6
1242,2025-06-23,True,0.0,free,,,0.0,True,treatment,8
1243,2025-06-24,True,0.0,free,,,0.0,True,control,9
1244,2025-06-24,True,0.0,free,,,0.0,True,treatment,6
1245,2025-06-24,True,0.0,free,,,0.0,True,control,13
1246,2025-06-24,True,0.0,free,,,0.0,True,treatment,4
1247,2025-06-24,True,0.0,free,,,0.0,True,control,3
1248,2025-06-24,True,1.0,pro,9.0,monthly,108.0,True,treatment,5
1249,2025-06-25,True,0.0,free,,,0.0,True,control,1
1250,2025-06-25,True,0.0,free,,,0.0,True,control,9
1251,2025-06-25,True,0.0,free,,,0.0,True,treatment,3
1252,2025-06-25,True,0.0,free,,,0.0,True,treatment,7
1253,2025-06-25,True,0.0,free,,,0.0,True,control,5
1254,2025-06-26,True,0.0,free,,,0.0,True,treatment,3
1255,2025-06-26,True,0.0,free,,,0.0,True,control,9
1256,2025-06-26,True,0.0,free,,,0.0,True,treatment,1
1257,2025-06-27,True,0.0,free,,,0.0,True,treatment,3
1258,2025-06-27,True,1.0,pro,2.0,monthly,24.0,True,control,5
1259,2025-06-27,True,1.0,pro,3.0,monthly,36.0,True,control,7
1260,2025-06-27,True,0.0,free,,,0.0,True,treatment,3
1261,2025-06-28,True,0.0,free,,,0.0,True,control,4
1262,2025-06-28,True,0.0,free,,,0.0,True,treatment,5
1263,2025-06-29,True,0.0,free,,,0.0,True,control,2
1264,2025-06-29,True,0.0,free,,,0.0,True,control,6
1265,2025-06-29,True,0.0,free,,,0.0,True,control,4
1266,2025-06-30,True,0.0,free,,,0.0,True,treatment,1
1267,2025-06-30,True,0.0,free,,,0.0,True,control,9
1268,2025-06-30,True,0.0,free,,,0.0,True,control,2
1269,2025-06-30,True,0.0,free,,,0.0,True,control,12
1270,2025-06-30,True,0.0,free,,,0.0,True,treatment,2
1271,2025-07-01,True,1.0,pro,1.0,monthly,12.0,True,treatment,7
1272,2025-07-01,True,0.0,free,,,0.0,True,treatment,6
1273,2025-07-01,True,0.0,free,,,0.0,True,control,4
1274,2025-07-01,True,0.0,free,,,0.0,True,treatment,6
1275,2025-07-02,True,0.0,free,,,0.0,True,control,5
1276,2025-07-02,True,1.0,team,6.0,monthly,174.0,True,treatment,7
1277,2025-07-03,True,0.0,free,,,0.0,True,control,12
1278,2025-07-03,True,1.0,pro,3.0,annual,29.88,True,control,9
1279,2025-07-03,True,1.0,pro,21.0,monthly,252.0,True,control,8
1280,2025-07-03,True,0.0,free,,,0.0,True,treatment,6
1281,2025-07-03,True,1.0,pro,8.0,annual,79.68,True,treatment,7
1282,2025-07-03,True,0.0,free,,,0.0,True,treatment,12
1283,2025-07-04,True,0.0,free,,,0.0,True,treatment,4
1284,2025-07-04,True,0.0,free,,,0.0,True,treatment,7
1285,2025-07-04,True,1.0,pro,8.0,annual,79.68,True,control,11
1286,2025-07-04,True,0.0,free,,,0.0,True,control,8
1287,2025-07-04,True,1.0,pro,12.0,monthly,144.0,True,control,13
1288,2025-07-04,True,1.0,team,6.0,annual,144.42,True,control,2
1289,2025-07-04,True,1.0,pro,1.0,annual,9.96,True,control,12
1290,2025-07-05,True,0.0,free,,,0.0,True,treatment,13
1291,2025-07-05,True,0.0,free,,,0.0,True,control,9
1292,2025-07-05,True,0.0,free,,,0.0,True,treatment,4
1293,2025-07-06,True,0.0,free,,,0.0,True,treatment,2
1294,2025-07-06,True,1.0,pro,4.0,monthly,48.0,True,treatment,5
1295,2025-07-06,True,0.0,free,,,0.0,True,treatment,9
1296,2025-07-07,True,0.0,free,,,0.0,True,control,8
1297,2025-07-07,True,1.0,pro,8.0,monthly,96.0,True,treatment,3
1298,2025-07-08,True,1.0,pro,2.0,monthly,24.0,True,treatment,5
1299,2025-07-08,True,0.0,free,,,0.0,True,treatment,12
1300,2025-07-08,True,1.0,pro,9.0,monthly,108.0,True,treatment,5
1301,2025-07-09,True,1.0,team,9.0,monthly,261.0,True,control,5
