account_id,week_number_post_trial,week_date,task_count,active
597,50,2025-11-10,8,True
597,51,2025-11-17,2,True
598,0,2024-11-26,2,True
598,1,2024-12-03,6,True
598,2,2024-12-10,7,True
598,3,2024-12-17,4,True
598,4,2024-12-24,8,True
598,5,2024-12-31,2,True
598,6,2025-01-07,3,True
598,7,2025-01-14,2,True
598,8,2025-01-21,1,True
598,9,2025-01-28,7,True
598,10,2025-02-04,1,True
598,11,2025-02-11,4,True
598,12,2025-02-18,5,True
598,13,2025-02-25,3,True
598,14,2025-03-04,5,True
598,15,2025-03-11,5,True
598,16,2025-03-18,4,True
598,17,2025-03-25,6,True
598,18,2025-04-01,4,True
598,19,2025-04-08,2,True
598,20,2025-04-15,3,True
598,21,2025-04-22,6,True
598,22,2025-04-29,5,True
598,23,2025-05-06,3,True
598,24,2025-05-13,3,True
598,25,2025-05-20,8,True
598,26,2025-05-27,2,True
598,27,2025-06-03,4,True
598,28,2025-06-10,2,True
598,29,2025-06-17,6,True
598,30,2025-06-24,5,True
598,31,2025-07-01,3,True
598,32,2025-07-08,4,True
598,33,2025-07-15,4,True
598,34,2025-07-22,5,True
598,35,2025-07-29,5,True
598,36,2025-08-05,4,True
598,37,2025-08-12,8,True
598,38,2025-08-19,2,True
598,39,2025-08-26,1,True
598,40,2025-09-02,3,True
598,41,2025-09-09,2,True
598,42,2025-09-16,6,True
598,43,2025-09-23,5,True
598,44,2025-09-30,1,True
598,45,2025-10-07,5,True
598,46,2025-10-14,6,True
598,47,2025-10-21,5,True
598,48,2025-10-28,4,True
598,49,2025-11-04,7,True
598,50,2025-11-11,4,True
598,51,2025-11-18,8,True
599,0,2024-11-26,3,True
599,1,2024-12-03,1,True
599,2,2024-12-10,1,True
599,3,2024-12-17,0,False
599,4,2024-12-24,1,True
599,5,2024-12-31,0,False
599,6,2025-01-07,7,True
599,7,2025-01-14,0,False
599,8,2025-01-21,1,True
599,9,2025-01-28,1,True
599,10,2025-02-04,3,True
599,11,2025-02-11,2,True
599,12,2025-02-18,4,True
599,13,2025-02-25,3,True
599,14,2025-03-04,1,True
599,15,2025-03-11,1,True
599,16,2025-03-18,4,True
599,17,2025-03-25,0,False
599,18,2025-04-01,1,True
599,19,2025-04-08,0,False
599,20,2025-04-15,1,True
599,21,2025-04-22,4,True
599,22,2025-04-29,3,True
599,23,2025-05-06,0,False
599,24,2025-05-13,1,True
599,25,2025-05-20,1,True
599,26,2025-05-27,1,True
599,27,2025-06-03,4,True
599,28,2025-06-10,0,False
599,29,2025-06-17,3,True
599,30,2025-06-24,1,True
599,31,2025-07-01,2,True
599,32,2025-07-08,2,True
599,33,2025-07-15,1,True
599,34,2025-07-22,1,True
599,35,2025-07-29,2,True
599,36,2025-08-05,2,True
599,37,2025-08-12,1,True
599,38,2025-08-19,0,False
599,39,2025-08-26,1,True
599,40,2025-09-02,3,True
599,41,2025-09-09,3,True
599,42,2025-09-16,0,False
599,43,2025-09-23,2,True
599,44,2025-09-30,1,True
599,45,2025-10-07,0,False
599,46,2025-10-14,2,True
599,47,2025-10-21,3,True
599,48,2025-10-28,0,False
599,49,2025-11-04,0,False
599,50,2025-11-11,3,True
599,51,2025-11-18,4,True
600,0,2024-11-26,13,True
600,1,2024-12-03,8,True
600,2,2024-12-10,9,True
600,3,2024-12-17,12,True
600,4,2024-12-24,7,True
600,5,2024-12-31,5,True
600,6,2025-01-07,8,True
600,7,2025-01-14,10,True
600,8,2025-01-21,7,True
600,9,2025-01-28,2,True
600,10,2025-02-04,12,True
600,11,2025-02-11,5,True
600,12,2025-02-18,13,True
600,13,2025-02-25,12,True
600,14,2025-03-04,7,True
600,15,2025-03-11,15,True
600,16,2025-03-18,9,True
600,17,2025-03-25,7,True
600,18,2025-04-01,14,True
600,19,2025-04-08,7,True
600,20,2025-04-15,8,True
600,21,2025-04-22,6,True
600,22,2025-04-29,9,True
600,23,2025-05-06,9,True
600,24,2025-05-13,14,True
600,25,2025-05-20,9,True
600,26,2025-05-27,7,True
600,27,2025-06-03,23,True
600,28,2025-06-10,10,True
600,29,2025-06-17,10,True
600,30,2025-06-24,11,True
600,31,2025-07-01,6,True
600,32,2025-07-08,9,True
600,33,2025-07-15,8,True
600,34,2025-07-22,13,True
600,35,2025-07-29,5,True
600,36,2025-08-05,9,True
600,37,2025-08-12,4,True
600,38,2025-08-19,16,True
600,39,2025-08-26,7,True
600,40,2025-09-02,6,True
600,41,2025-09-09,12,True
600,42,2025-09-16,9,True
600,43,2025-09-23,12,True
600,44,2025-09-30,15,True
600,45,2025-10-07,14,True
600,46,2025-10-14,8,True
600,47,2025-10-21,12,True
600,48,2025-10-28,20,True
600,49,2025-11-04,6,True
600,50,2025-11-11,11,True
600,51,2025-11-18,6,True
601,0,2024-11-26,2,True
601,1,2024-12-03,0,False
601,2,2024-12-10,2,True
601,3,2024-12-17,3,True
601,4,2024-12-24,2,True
601,5,2024-12-31,0,False
601,6,2025-01-07,1,True
601,7,2025-01-14,0,False
601,8,2025-01-21,3,True
601,9,2025-01-28,0,False
601,10,2025-02-04,4,True
601,11,2025-02-11,5,True
601,12,2025-02-18,1,True
601,13,2025-02-25,2,True
601,14,2025-03-04,3,True
601,15,2025-03-11,6,True
601,16,2025-03-18,3,True
601,17,2025-03-25,4,True
601,18,2025-04-01,2,True
601,19,2025-04-08,3,True
601,20,2025-04-15,0,False
601,21,2025-04-22,1,True
601,22,2025-04-29,5,True
601,23,2025-05-06,4,True
601,24,2025-05-13,3,True
601,25,2025-05-20,3,True
601,26,2025-05-27,1,True
601,27,2025-06-03,2,True
601,28,2025-06-10,0,False
601,29,2025-06-17,3,True
601,30,2025-06-24,0,False
601,31,2025-07-01,0,False
601,32,2025-07-08,4,True
601,33,2025-07-15,0,False
601,34,2025-07-22,1,True
601,35,2025-07-29,1,True
601,36,2025-08-05,1,True
601,37,2025-08-12,6,True
601,38,2025-08-19,3,True
601,39,2025-08-26,2,True
601,40,2025-09-02,2,True
601,41,2025-09-09,3,True
601,42,2025-09-16,3,True
601,43,2025-09-23,3,True
601,44,2025-09-30,2,True
601,45,2025-10-07,5,True
601,46,2025-10-14,4,True
601,47,2025-10-21,1,True
601,48,2025-10-28,4,True
601,49,2025-11-04,4,True
601,50,2025-11-11,1,True
601,51,2025-11-18,3,True
604,0,2024-11-28,1,True
604,1,2024-12-05,1,True
604,2,2024-12-12,0,False
604,3,2024-12-19,1,True
604,4,2024-12-26,2,True
604,5,2025-01-02,1,True
604,6,2025-01-09,4,True
604,7,2025-01-16,5,True
604,8,2025-01-23,2,True
604,9,2025-01-30,1,True
604,10,2025-02-06,6,True
604,11,2025-02-13,5,True
604,12,2025-02-20,2,True
604,13,2025-02-27,4,True
604,14,2025-03-06,3,True
604,15,2025-03-13,6,True
604,16,2025-03-20,3,True
604,17,2025-03-27,3,True
604,18,2025-04-03,4,True
604,19,2025-04-10,4,True
604,20,2025-04-17,5,True
604,21,2025-04-24,7,True
604,22,2025-05-01,2,True
604,23,2025-05-08,6,True
604,24,2025-05-15,5,True
604,25,2025-05-22,4,True
604,26,2025-05-29,2,True
604,27,2025-06-05,3,True
604,28,2025-06-12,5,True
604,29,2025-06-19,4,True
604,30,2025-06-26,1,True
604,31,2025-07-03,3,True
604,32,2025-07-10,7,True
604,33,2025-07-17,2,True
604,34,2025-07-24,1,True
604,35,2025-07-31,4,True
604,36,2025-08-07,2,True
604,37,2025-08-14,4,True
604,38,2025-08-21,5,True
604,39,2025-08-28,3,True
604,40,2025-09-04,5,True
604,41,2025-09-11,4,True
604,42,2025-09-18,2,True
604,43,2025-09-25,2,True
604,44,2025-10-02,3,True
604,45,2025-10-09,5,True
604,46,2025-10-16,3,True
604,47,2025-10-23,1,True
604,48,2025-10-30,4,True
604,49,2025-11-06,2,True
604,50,2025-11-13,5,True
604,51,2025-11-20,1,True
605,0,2024-11-28,3,True
605,1,2024-12-05,2,True
605,2,2024-12-12,6,True
605,3,2024-12-19,1,True
605,4,2024-12-26,7,True
605,5,2025-01-02,3,True
605,6,2025-01-09,5,True
605,7,2025-01-16,1,True
605,8,2025-01-23,3,True
605,9,2025-01-30,2,True
605,10,2025-02-06,3,True
605,11,2025-02-13,7,True
605,12,2025-02-20,1,True
605,13,2025-02-27,2,True
605,14,2025-03-06,4,True
605,15,2025-03-13,3,True
605,16,2025-03-20,4,True
605,17,2025-03-27,2,True
605,18,2025-04-03,1,True
605,19,2025-04-10,2,True
605,20,2025-04-17,0,False
605,21,2025-04-24,2,True
605,22,2025-05-01,4,True
605,23,2025-05-08,2,True
605,24,2025-05-15,2,True
605,25,2025-05-22,4,True
605,26,2025-05-29,0,False
605,27,2025-06-05,3,True
605,28,2025-06-12,2,True
605,29,2025-06-19,4,True
605,30,2025-06-26,1,True
605,31,2025-07-03,6,True
605,32,2025-07-10,4,True
605,33,2025-07-17,8,True
605,34,2025-07-24,2,True
605,35,2025-07-31,5,True
605,36,2025-08-07,7,True
605,37,2025-08-14,3,True
605,38,2025-08-21,5,True
605,39,2025-08-28,6,True
605,40,2025-09-04,1,True
605,41,2025-09-11,3,True
605,42,2025-09-18,4,True
605,43,2025-09-25,5,True
605,44,2025-10-02,3,True
605,45,2025-10-09,2,True
605,46,2025-10-16,2,True
605,47,2025-10-23,3,True
605,48,2025-10-30,2,True
605,49,2025-11-06,1,True
605,50,2025-11-13,4,True
605,51,2025-11-20,1,True
606,0,2024-11-28,1,True
606,1,2024-12-05,3,True
606,2,2024-12-12,3,True
606,3,2024-12-19,4,True
606,4,2024-12-26,2,True
606,5,2025-01-02,4,True
606,6,2025-01-09,4,True
606,7,2025-01-16,3,True
606,8,2025-01-23,3,True
606,9,2025-01-30,9,True
606,10,2025-02-06,7,True
606,11,2025-02-13,3,True
606,12,2025-02-20,3,True
606,13,2025-02-27,6,True
606,14,2025-03-06,6,True
606,15,2025-03-13,3,True
606,16,2025-03-20,6,True
606,17,2025-03-27,1,True
606,18,2025-04-03,4,True
606,19,2025-04-10,6,True
606,20,2025-04-17,1,True
606,21,2025-04-24,2,True
606,22,2025-05-01,6,True
606,23,2025-05-08,6,True
606,24,2025-05-15,3,True
606,25,2025-05-22,4,True
606,26,2025-05-29,9,True
606,27,2025-06-05,6,True
606,28,2025-06-12,5,True
606,29,2025-06-19,3,True
606,30,2025-06-26,4,True
606,31,2025-07-03,3,True
606,32,2025-07-10,4,True
606,33,2025-07-17,5,True
606,34,2025-07-24,4,True
606,35,2025-07-31,3,True
606,36,2025-08-07,2,True
606,37,2025-08-14,4,True
606,38,2025-08-21,0,False
606,39,2025-08-28,5,True
606,40,2025-09-04,2,True
606,41,2025-09-11,4,True
606,42,2025-09-18,7,True
606,43,2025-09-25,3,True
606,44,2025-10-02,3,True
606,45,2025-10-09,1,True
606,46,2025-10-16,5,True
606,47,2025-10-23,4,True
606,48,2025-10-30,4,True
606,49,2025-11-06,7,True
606,50,2025-11-13,2,True
606,51,2025-11-20,4,True
608,0,2024-11-30,2,True
608,1,2024-12-07,4,True
608,2,2024-12-14,4,True
608,3,2024-12-21,4,True
608,4,2024-12-28,6,True
608,5,2025-01-04,7,True
608,6,2025-01-11,2,True
608,7,2025-01-18,8,True
608,8,2025-01-25,5,True
608,9,2025-02-01,2,True
608,10,2025-02-08,10,True
608,11,2025-02-15,5,True
608,12,2025-02-22,7,True
608,13,2025-03-01,4,True
608,14,2025-03-08,2,True
608,15,2025-03-15,10,True
608,16,2025-03-22,2,True
608,17,2025-03-29,7,True
608,18,2025-04-05,4,True
608,19,2025-04-12,7,True
608,20,2025-04-19,9,True
608,21,2025-04-26,4,True
608,22,2025-05-03,2,True
608,23,2025-05-10,11,True
608,24,2025-05-17,6,True
608,25,2025-05-24,3,True
608,26,2025-05-31,10,True
608,27,2025-06-07,2,True
608,28,2025-06-14,6,True
608,29,2025-06-21,9,True
608,30,2025-06-28,7,True
608,31,2025-07-05,2,True
608,32,2025-07-12,7,True
608,33,2025-07-19,8,True
608,34,2025-07-26,5,True
608,35,2025-08-02,3,True
608,36,2025-08-09,5,True
608,37,2025-08-16,6,True
608,38,2025-08-23,8,True
608,39,2025-08-30,7,True
608,40,2025-09-06,7,True
608,41,2025-09-13,4,True
608,42,2025-09-20,7,True
608,43,2025-09-27,5,True
608,44,2025-10-04,5,True
608,45,2025-10-11,6,True
608,46,2025-10-18,7,True
608,47,2025-10-25,4,True
608,48,2025-11-01,3,True
608,49,2025-11-08,5,True
608,50,2025-11-15,5,True
608,51,2025-11-22,3,True
609,0,2024-11-30,4,True
609,1,2024-12-07,4,True
609,2,2024-12-14,10,True
609,3,2024-12-21,2,True
609,4,2024-12-28,3,True
609,5,2025-01-04,4,True
609,6,2025-01-11,6,True
609,7,2025-01-18,7,True
609,8,2025-01-25,3,True
609,9,2025-02-01,2,True
609,10,2025-02-08,5,True
609,11,2025-02-15,2,True
609,12,2025-02-22,6,True
609,13,2025-03-01,4,True
609,14,2025-03-08,8,True
609,15,2025-03-15,1,True
609,16,2025-03-22,1,True
609,17,2025-03-29,4,True
609,18,2025-04-05,3,True
609,19,2025-04-12,3,True
609,20,2025-04-19,3,True
609,21,2025-04-26,4,True
609,22,2025-05-03,5,True
609,23,2025-05-10,4,True
609,24,2025-05-17,5,True
609,25,2025-05-24,3,True
609,26,2025-05-31,4,True
609,27,2025-06-07,5,True
609,28,2025-06-14,3,True
609,29,2025-06-21,5,True
609,30,2025-06-28,5,True
609,31,2025-07-05,5,True
609,32,2025-07-12,1,True
609,33,2025-07-19,3,True
609,34,2025-07-26,7,True
609,35,2025-08-02,3,True
609,36,2025-08-09,5,True
609,37,2025-08-16,3,True
609,38,2025-08-23,5,True
609,39,2025-08-30,3,True
609,40,2025-09-06,6,True
609,41,2025-09-13,2,True
609,42,2025-09-20,6,True
609,43,2025-09-27,1,True
609,44,2025-10-04,6,True
609,45,2025-10-11,7,True
609,46,2025-10-18,3,True
609,47,2025-10-25,5,True
609,48,2025-11-01,1,True
609,49,2025-11-08,1,True
609,50,2025-11-15,4,True
609,51,2025-11-22,6,True
610,0,2024-11-30,5,True
610,1,2024-12-07,7,True
610,2,2024-12-14,12,True
610,3,2024-12-21,12,True
610,4,2024-12-28,9,True
610,5,2025-01-04,5,True
610,6,2025-01-11,15,True
610,7,2025-01-18,10,True
610,8,2025-01-25,7,True
610,9,2025-02-01,16,True
610,10,2025-02-08,12,True
610,11,2025-02-15,10,True
610,12,2025-02-22,14,True
610,13,2025-03-01,7,True
610,14,2025-03-08,5,True
610,15,2025-03-15,13,True
610,16,2025-03-22,5,True
610,17,2025-03-29,12,True
610,18,2025-04-05,11,True
610,19,2025-04-12,11,True
610,20,2025-04-19,13,True
610,21,2025-04-26,10,True
610,22,2025-05-03,10,True
610,23,2025-05-10,8,True
610,24,2025-05-17,11,True
610,25,2025-05-24,6,True
610,26,2025-05-31,15,True
610,27,2025-06-07,13,True
610,28,2025-06-14,6,True
610,29,2025-06-21,13,True
610,30,2025-06-28,9,True
610,31,2025-07-05,7,True
610,32,2025-07-12,11,True
610,33,2025-07-19,8,True
610,34,2025-07-26,8,True
610,35,2025-08-02,8,True
610,36,2025-08-09,6,True
610,37,2025-08-16,10,True
610,38,2025-08-23,15,True
610,39,2025-08-30,24,True
610,40,2025-09-06,9,True
610,41,2025-09-13,9,True
610,42,2025-09-20,8,True
610,43,2025-09-27,13,True
610,44,2025-10-04,11,True
610,45,2025-10-11,14,True
610,46,2025-10-18,4,True
610,47,2025-10-25,16,True
610,48,2025-11-01,7,True
610,49,2025-11-08,7,True
610,50,2025-11-15,8,True
610,51,2025-11-22,13,True
611,0,2024-12-01,5,True
611,1,2024-12-08,10,True
611,2,2024-12-15,7,True
611,3,2024-12-22,1,True
611,4,2024-12-29,6,True
611,5,2025-01-05,11,True
611,6,2025-01-12,5,True
611,7,2025-01-19,5,True
611,8,2025-01-26,1,True
611,9,2025-02-02,4,True
611,10,2025-02-09,1,True
611,11,2025-02-16,2,True
611,12,2025-02-23,9,True
611,13,2025-03-02,9,True
611,14,2025-03-09,1,True
611,15,2025-03-16,4,True
611,16,2025-03-23,6,True
611,17,2025-03-30,4,True
611,18,2025-04-06,10,True
611,19,2025-04-13,9,True
611,20,2025-04-20,8,True
611,21,2025-04-27,9,True
611,22,2025-05-04,11,True
611,23,2025-05-11,2,True
611,24,2025-05-18,3,True
611,25,2025-05-25,5,True
611,26,2025-06-01,8,True
611,27,2025-06-08,9,True
611,28,2025-06-15,5,True
611,29,2025-06-22,5,True
611,30,2025-06-29,0,False
611,31,2025-07-06,10,True
611,32,2025-07-13,5,True
611,33,2025-07-20,7,True
611,34,2025-07-27,7,True
611,35,2025-08-03,7,True
611,36,2025-08-10,5,True
611,37,2025-08-17,8,True
611,38,2025-08-24,9,True
611,39,2025-08-31,4,True
611,40,2025-09-07,11,True
611,41,2025-09-14,8,True
611,42,2025-09-21,3,True
611,43,2025-09-28,4,True
611,44,2025-10-05,8,True
611,45,2025-10-12,5,True
611,46,2025-10-19,8,True
611,47,2025-10-26,4,True
611,48,2025-11-02,6,True
611,49,2025-11-09,7,True
611,50,2025-11-16,3,True
611,51,2025-11-23,9,True
612,0,2024-12-02,6,True
612,1,2024-12-09,6,True
612,2,2024-12-16,3,True
612,3,2024-12-23,3,True
612,4,2024-12-30,7,True
612,5,2025-01-06,3,True
612,6,2025-01-13,5,True
612,7,2025-01-20,5,True
612,8,2025-01-27,3,True
612,9,2025-02-03,2,True
612,10,2025-02-10,3,True
612,11,2025-02-17,4,True
612,12,2025-02-24,6,True
612,13,2025-03-03,5,True
612,14,2025-03-10,2,True
612,15,2025-03-17,8,True
612,16,2025-03-24,9,True
612,17,2025-03-31,6,True
612,18,2025-04-07,4,True
612,19,2025-04-14,7,True
612,20,2025-04-21,4,True
612,21,2025-04-28,6,True
612,22,2025-05-05,3,True
612,23,2025-05-12,6,True
612,24,2025-05-19,5,True
612,25,2025-05-26,4,True
612,26,2025-06-02,7,True
612,27,2025-06-09,5,True
612,28,2025-06-16,9,True
612,29,2025-06-23,3,True
612,30,2025-06-30,6,True
612,31,2025-07-07,6,True
612,32,2025-07-14,4,True
612,33,2025-07-21,6,True
612,34,2025-07-28,5,True
612,35,2025-08-04,8,True
612,36,2025-08-11,6,True
612,37,2025-08-18,7,True
612,38,2025-08-25,7,True
612,39,2025-09-01,7,True
612,40,2025-09-08,3,True
612,41,2025-09-15,9,True
612,42,2025-09-22,3,True
612,43,2025-09-29,4,True
612,44,2025-10-06,7,True
612,45,2025-10-13,11,True
612,46,2025-10-20,10,True
612,47,2025-10-27,8,True
612,48,2025-11-03,5,True
612,49,2025-11-10,8,True
612,50,2025-11-17,8,True
612,51,2025-11-24,11,True
613,0,2024-12-02,1,True
613,1,2024-12-09,2,True
613,2,2024-12-16,5,True
613,3,2024-12-23,6,True
613,4,2024-12-30,10,True
613,5,2025-01-06,6,True
613,6,2025-01-13,5,True
613,7,2025-01-20,2,True
613,8,2025-01-27,4,True
613,9,2025-02-03,4,True
613,10,2025-02-10,3,True
613,11,2025-02-17,6,True
613,12,2025-02-24,2,True
613,13,2025-03-03,4,True
613,14,2025-03-10,2,True
613,15,2025-03-17,5,True
613,16,2025-03-24,3,True
613,17,2025-03-31,2,True
613,18,2025-04-07,3,True
613,19,2025-04-14,2,True
613,20,2025-04-21,8,True
613,21,2025-04-28,8,True
613,22,2025-05-05,5,True
613,23,2025-05-12,5,True
613,24,2025-05-19,6,True
613,25,2025-05-26,1,True
613,26,2025-06-02,5,True
613,27,2025-06-09,4,True
613,28,2025-06-16,6,True
613,29,2025-06-23,5,True
613,30,2025-06-30,3,True
613,31,2025-07-07,4,True
613,32,2025-07-14,4,True
613,33,2025-07-21,6,True
613,34,2025-07-28,5,True
613,35,2025-08-04,3,True
613,36,2025-08-11,5,True
613,37,2025-08-18,6,True
613,38,2025-08-25,2,True
613,39,2025-09-01,2,True
613,40,2025-09-08,5,True
613,41,2025-09-15,4,True
613,42,2025-09-22,4,True
613,43,2025-09-29,1,True
613,44,2025-10-06,2,True
613,45,2025-10-13,1,True
613,46,2025-10-20,6,True
613,47,2025-10-27,4,True
613,48,2025-11-03,2,True
613,49,2025-11-10,6,True
613,50,2025-11-17,3,True
613,51,2025-11-24,7,True
615,0,2024-12-02,2,True
615,1,2024-12-09,1,True
615,2,2024-12-16,2,True
615,3,2024-12-23,3,True
615,4,2024-12-30,1,True
615,5,2025-01-06,3,True
615,6,2025-01-13,1,True
615,7,2025-01-20,0,False
615,8,2025-01-27,0,False
615,9,2025-02-03,3,True
615,10,2025-02-10,1,True
615,11,2025-02-17,2,True
615,12,2025-02-24,1,True
615,13,2025-03-03,2,True
615,14,2025-03-10,0,False
615,15,2025-03-17,1,True
615,16,2025-03-24,0,False
615,17,2025-03-31,1,True
615,18,2025-04-07,2,True
615,19,2025-04-14,3,True
615,20,2025-04-21,1,True
615,21,2025-04-28,4,True
615,22,2025-05-05,1,True
615,23,2025-05-12,2,True
615,24,2025-05-19,1,True
615,25,2025-05-26,6,True
615,26,2025-06-02,0,False
615,27,2025-06-09,0,False
615,28,2025-06-16,1,True
615,29,2025-06-23,1,True
615,30,2025-06-30,1,True
615,31,2025-07-07,3,True
615,32,2025-07-14,1,True
615,33,2025-07-21,0,False
615,34,2025-07-28,1,True
615,35,2025-08-04,0,False
615,36,2025-08-11,3,True
615,37,2025-08-18,4,True
615,38,2025-08-25,2,True
615,39,2025-09-01,1,True
615,40,2025-09-08,2,True
615,41,2025-09-15,1,True
615,42,2025-09-22,2,True
615,43,2025-09-29,2,True
615,44,2025-10-06,1,True
615,45,2025-10-13,2,True
615,46,2025-10-20,1,True
615,47,2025-10-27,2,True
615,48,2025-11-03,2,True
615,49,2025-11-10,2,True
615,50,2025-11-17,0,False
615,51,2025-11-24,1,True
616,0,2024-12-03,1,True
616,1,2024-12-10,2,True
616,2,2024-12-17,4,True
616,3,2024-12-24,1,True
616,4,2024-12-31,1,True
616,5,2025-01-07,4,True
616,6,2025-01-14,5,True
616,7,2025-01-21,7,True
616,8,2025-01-28,3,True
616,9,2025-02-04,4,True
616,10,2025-02-11,1,True
616,11,2025-02-18,3,True
616,12,2025-02-25,3,True
616,13,2025-03-04,2,True
616,14,2025-03-11,1,True
616,15,2025-03-18,1,True
616,16,2025-03-25,8,True
616,17,2025-04-01,2,True
616,18,2025-04-08,2,True
616,19,2025-04-15,4,True
616,20,2025-04-22,3,True
616,21,2025-04-29,2,True
616,22,2025-05-06,3,True
616,23,2025-05-13,2,True
616,24,2025-05-20,3,True
616,25,2025-05-27,4,True
616,26,2025-06-03,1,True
616,27,2025-06-10,3,True
616,28,2025-06-17,4,True
616,29,2025-06-24,6,True
616,30,2025-07-01,1,True
616,31,2025-07-08,2,True
616,32,2025-07-15,5,True
616,33,2025-07-22,3,True
616,34,2025-07-29,2,True
616,35,2025-08-05,3,True
616,36,2025-08-12,5,True
616,37,2025-08-19,0,False
616,38,2025-08-26,2,True
616,39,2025-09-02,4,True
616,40,2025-09-09,3,True
616,41,2025-09-16,3,True
616,42,2025-09-23,4,True
616,43,2025-09-30,1,True
616,44,2025-10-07,6,True
616,45,2025-10-14,3,True
616,46,2025-10-21,2,True
616,47,2025-10-28,3,True
616,48,2025-11-04,6,True
616,49,2025-11-11,7,True
616,50,2025-11-18,4,True
616,51,2025-11-25,4,True
617,0,2024-12-03,7,True
617,1,2024-12-10,7,True
617,2,2024-12-17,4,True
617,3,2024-12-24,3,True
617,4,2024-12-31,4,True
617,5,2025-01-07,3,True
617,6,2025-01-14,4,True
617,7,2025-01-21,5,True
617,8,2025-01-28,8,True
617,9,2025-02-04,2,True
617,10,2025-02-11,2,True
617,11,2025-02-18,3,True
617,12,2025-02-25,2,True
617,13,2025-03-04,3,True
617,14,2025-03-11,2,True
617,15,2025-03-18,5,True
617,16,2025-03-25,8,True
617,17,2025-04-01,7,True
617,18,2025-04-08,1,True
617,19,2025-04-15,8,True
617,20,2025-04-22,6,True
617,21,2025-04-29,5,True
617,22,2025-05-06,3,True
617,23,2025-05-13,4,True
617,24,2025-05-20,7,True
617,25,2025-05-27,6,True
617,26,2025-06-03,3,True
617,27,2025-06-10,3,True
617,28,2025-06-17,4,True
617,29,2025-06-24,1,True
617,30,2025-07-01,4,True
617,31,2025-07-08,6,True
617,32,2025-07-15,3,True
617,33,2025-07-22,8,True
617,34,2025-07-29,3,True
617,35,2025-08-05,3,True
617,36,2025-08-12,6,True
617,37,2025-08-19,4,True
617,38,2025-08-26,5,True
617,39,2025-09-02,3,True
617,40,2025-09-09,2,True
617,41,2025-09-16,4,True
617,42,2025-09-23,2,True
617,43,2025-09-30,7,True
617,44,2025-10-07,7,True
617,45,2025-10-14,3,True
617,46,2025-10-21,5,True
617,47,2025-10-28,4,True
617,48,2025-11-04,7,True
617,49,2025-11-11,4,True
617,50,2025-11-18,1,True
617,51,2025-11-25,3,True
618,0,2024-12-04,7,True
618,1,2024-12-11,10,True
618,2,2024-12-18,3,True
618,3,2024-12-25,3,True
618,4,2025-01-01,3,True
618,5,2025-01-08,6,True
618,6,2025-01-15,5,True
618,7,2025-01-22,3,True
618,8,2025-01-29,2,True
618,9,2025-02-05,7,True
618,10,2025-02-12,5,True
618,11,2025-02-19,3,True
618,12,2025-02-26,4,True
618,13,2025-03-05,7,True
618,14,2025-03-12,12,True
618,15,2025-03-19,7,True
618,16,2025-03-26,5,True
618,17,2025-04-02,5,True
618,18,2025-04-09,2,True
618,19,2025-04-16,7,True
618,20,2025-04-23,9,True
618,21,2025-04-30,8,True
618,22,2025-05-07,5,True
618,23,2025-05-14,5,True
618,24,2025-05-21,2,True
618,25,2025-05-28,5,True
618,26,2025-06-04,6,True
618,27,2025-06-11,7,True
618,28,2025-06-18,5,True
618,29,2025-06-25,8,True
618,30,2025-07-02,8,True
618,31,2025-07-09,5,True
618,32,2025-07-16,10,True
618,33,2025-07-23,7,True
618,34,2025-07-30,10,True
618,35,2025-08-06,3,True
618,36,2025-08-13,4,True
618,37,2025-08-20,5,True
618,38,2025-08-27,10,True
618,39,2025-09-03,7,True
618,40,2025-09-10,7,True
618,41,2025-09-17,4,True
618,42,2025-09-24,6,True
618,43,2025-10-01,6,True
618,44,2025-10-08,4,True
618,45,2025-10-15,11,True
618,46,2025-10-22,2,True
618,47,2025-10-29,7,True
618,48,2025-11-05,7,True
618,49,2025-11-12,9,True
618,50,2025-11-19,11,True
618,51,2025-11-26,5,True
622,0,2024-12-05,2,True
622,1,2024-12-12,6,True
622,2,2024-12-19,2,True
622,3,2024-12-26,4,True
622,4,2025-01-02,2,True
622,5,2025-01-09,1,True
622,6,2025-01-16,2,True
622,7,2025-01-23,6,True
622,8,2025-01-30,2,True
622,9,2025-02-06,7,True
622,10,2025-02-13,8,True
622,11,2025-02-20,4,True
622,12,2025-02-27,3,True
622,13,2025-03-06,5,True
622,14,2025-03-13,2,True
622,15,2025-03-20,6,True
622,16,2025-03-27,7,True
622,17,2025-04-03,4,True
622,18,2025-04-10,4,True
622,19,2025-04-17,3,True
622,20,2025-04-24,6,True
622,21,2025-05-01,2,True
622,22,2025-05-08,7,True
622,23,2025-05-15,3,True
622,24,2025-05-22,7,True
622,25,2025-05-29,2,True
622,26,2025-06-05,6,True
622,27,2025-06-12,4,True
622,28,2025-06-19,1,True
622,29,2025-06-26,4,True
622,30,2025-07-03,9,True
622,31,2025-07-10,8,True
622,32,2025-07-17,3,True
622,33,2025-07-24,10,True
622,34,2025-07-31,8,True
622,35,2025-08-07,3,True
622,36,2025-08-14,9,True
622,37,2025-08-21,9,True
622,38,2025-08-28,10,True
622,39,2025-09-04,6,True
622,40,2025-09-11,5,True
622,41,2025-09-18,2,True
622,42,2025-09-25,12,True
622,43,2025-10-02,4,True
622,44,2025-10-09,6,True
